,recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion,discountlevel
61864,9,241.3,1,1,Surburban,1,Web,Discount,0,8.328886454
61866,7,267.68,1,0,Rural,0,Phone,Discount,0,9.461429723
61868,1,113.89,0,1,Surburban,0,Phone,Discount,1,26.93044861
61875,4,100.49,0,1,Surburban,0,Phone,Discount,0,22.26720494
61876,2,509.12,0,1,Urban,1,Multichannel,Discount,1,23.61391519
61882,1,367,0,1,Urban,1,Web,Discount,0,18.76888103
61884,10,167.4,0,1,Surburban,0,Web,Discount,1,27.51065095
61885,1,263.86,1,0,Urban,1,Web,Discount,0,15.57269002
61887,9,234,1,0,Urban,1,Phone,Discount,0,11.39188237
61889,11,353.82,1,1,Urban,1,Phone,Discount,0,9.476578458
61894,4,29.99,0,1,Surburban,1,Web,Discount,0,2.855961599
61897,11,38.94,1,0,Surburban,1,Phone,Discount,0,6.284161639
61900,6,294.17,1,0,Surburban,1,Web,Discount,0,8.619187889
61901,1,29.99,0,1,Surburban,1,Web,Discount,0,6.23319146
61904,12,40.85,1,0,Urban,0,Phone,Discount,0,11.71820543
61905,1,36.85,1,0,Urban,1,Web,Discount,0,7.619265704
61906,7,317.42,1,0,Urban,0,Multichannel,Discount,1,26.85184889
61907,8,386.27,0,1,Surburban,0,Phone,Discount,1,25.88844547
61908,4,144.05,1,0,Surburban,0,Web,Discount,0,11.75203261
61912,12,162.31,0,1,Urban,0,Phone,Discount,0,14.90469904
61914,8,52.58,1,0,Rural,1,Web,Discount,1,22.12287758
61918,12,29.99,1,0,Urban,0,Web,Discount,0,5.67506958
61924,7,742.24,1,1,Urban,1,Multichannel,Discount,0,5.504574666
61927,6,491.09,0,1,Urban,0,Phone,Discount,0,12.97160465
61930,3,124.18,0,1,Urban,0,Phone,Discount,0,11.85237653
61932,5,192.89,1,0,Surburban,0,Web,Discount,0,4.407471008
61934,10,948.43,0,1,Surburban,1,Web,Discount,0,9.940387339
61937,4,260.84,1,1,Rural,0,Phone,Discount,0,4.893638166
61938,2,398.1,1,1,Urban,1,Phone,Discount,0,7.743233122
61940,9,29.99,1,0,Surburban,1,Phone,Discount,0,16.55367403
61942,3,458.72,1,1,Urban,0,Multichannel,Discount,0,19.54996351
61950,9,127.95,1,0,Surburban,1,Phone,Discount,0,15.6026295
61956,7,524.78,0,1,Surburban,1,Web,Discount,1,23.21337662
61957,5,176.59,1,0,Surburban,0,Phone,Discount,0,14.8643843
61959,7,29.99,1,0,Surburban,1,Web,Discount,0,13.82164087
61967,8,88.95,1,0,Surburban,1,Phone,Discount,1,25.95972564
61969,5,136.11,1,0,Urban,0,Phone,Discount,0,8.776367103
61973,8,251.56,1,0,Urban,0,Web,Discount,0,11.08210984
61976,3,430.63,1,1,Urban,0,Multichannel,Discount,0,16.01412098
61978,5,183.92,1,0,Rural,1,Phone,Discount,0,2.351349429
61981,3,269.69,1,1,Surburban,0,Web,Discount,0,9.670285918
61982,2,75.26,0,1,Urban,1,Phone,Discount,0,6.489501227
61987,1,674.02,1,1,Urban,1,Web,Discount,0,15.00727637
61988,3,597.89,1,1,Surburban,1,Multichannel,Discount,0,15.35671999
61989,9,184.15,1,0,Urban,0,Phone,Discount,0,6.175736315
61995,10,29.99,0,1,Surburban,1,Web,Discount,0,11.1393686
61996,3,640.97,1,1,Urban,1,Multichannel,Discount,1,21.9024887
61999,10,29.99,0,1,Surburban,0,Phone,Discount,0,12.19904373
62005,11,365.56,1,0,Urban,1,Web,Discount,0,12.3658051
62012,4,239.07,0,1,Urban,1,Phone,Discount,0,11.16488761
62014,2,128.51,1,0,Surburban,1,Web,Discount,0,6.022148796
62015,10,149.38,1,0,Urban,0,Phone,Discount,0,4.438346565
62023,4,710.92,1,1,Urban,1,Phone,Discount,0,9.218596495
62024,3,298.37,1,1,Urban,0,Multichannel,Discount,0,7.313884306
62026,1,419.87,1,1,Urban,0,Phone,Discount,0,9.5715067
62028,3,29.99,1,0,Surburban,0,Web,Discount,0,9.117272048
62030,6,72.61,0,1,Surburban,1,Web,Discount,0,4.544347322
62034,7,61.94,0,1,Surburban,1,Web,Discount,0,5.816787216
62037,7,338.82,0,1,Surburban,0,Phone,Discount,0,13.04826368
62039,7,352.87,0,1,Urban,0,Multichannel,Discount,0,9.349239363
62042,6,29.99,0,1,Rural,0,Web,Discount,0,9.308019296
62045,10,334.55,0,1,Rural,0,Web,Discount,0,6.040688051
62048,9,260.78,1,0,Surburban,1,Web,Discount,0,13.43035352
62057,2,314.27,1,1,Rural,0,Web,Discount,1,24.9730367
62059,3,56,1,0,Surburban,1,Phone,Discount,1,24.50860402
62062,8,240.37,1,0,Surburban,1,Multichannel,Discount,1,13.55100764
62063,1,273.27,1,0,Urban,1,Phone,Discount,0,11.32851232
62069,12,54.04,0,1,Surburban,0,Web,Discount,0,6.042145416
62070,2,1156.08,1,0,Urban,1,Multichannel,Discount,0,11.36261064
62071,9,29.99,1,0,Surburban,1,Phone,Discount,0,10.43851584
62074,9,29.99,1,0,Surburban,1,Phone,Discount,0,13.18159637
62075,12,76.18,1,0,Surburban,0,Phone,Discount,0,12.84111725
62082,1,632.62,1,1,Urban,1,Multichannel,Discount,1,15.56909537
62083,3,49.72,1,0,Urban,1,Web,Discount,0,4.346487114
62086,6,226.52,1,0,Surburban,0,Phone,Discount,0,4.49751825
62087,5,35.5,1,0,Urban,0,Phone,Discount,0,2.831174947
62089,3,178.95,1,0,Urban,0,Phone,Discount,0,11.32923475
62092,5,655.89,1,0,Urban,1,Phone,Discount,0,13.88481289
62094,2,250.13,0,1,Surburban,0,Web,Discount,0,10.50335441
62100,7,221.85,1,0,Surburban,0,Web,Discount,0,11.25608428
62102,2,486.42,1,1,Surburban,0,Multichannel,Discount,0,9.833164418
62103,3,141.66,1,0,Urban,1,Phone,Discount,0,13.79402919
62105,9,75.8,0,1,Surburban,1,Phone,Discount,0,4.825951044
62108,9,29.99,0,1,Surburban,1,Phone,Discount,0,14.16260175
62115,3,43.51,1,0,Surburban,1,Phone,Discount,1,25.81951427
62116,2,286.5,1,1,Surburban,0,Web,Discount,1,28.15202398
62120,4,29.99,1,0,Urban,1,Web,Discount,0,6.675660171
62122,10,129.44,0,1,Urban,1,Web,Discount,0,9.471693013
62129,2,225.2,0,1,Surburban,1,Web,Discount,0,10.70792369
62133,6,127.42,1,0,Urban,0,Web,Discount,0,15.68890075
62140,5,282.76,0,1,Urban,1,Multichannel,Discount,1,22.33038381
62141,9,81.95,1,0,Rural,0,Phone,Discount,0,15.35036631
62144,11,29.99,0,1,Rural,1,Web,Discount,1,16.60281319
62149,5,137.58,0,1,Surburban,0,Web,Discount,0,12.93826719
62151,8,184.24,1,0,Urban,0,Phone,Discount,0,9.88604645
62153,8,89.98,0,1,Surburban,1,Web,Discount,0,10.07709425
62155,2,29.99,1,0,Surburban,1,Web,Discount,0,10.71741975
62157,9,29.99,0,1,Urban,0,Phone,Discount,0,17.45747777
62161,9,34.7,1,0,Surburban,1,Web,Discount,1,28.80470144
62174,6,136.32,1,0,Urban,0,Phone,Discount,0,6.263769467
62178,4,245.65,0,1,Rural,0,Web,Discount,0,3.138904498
62179,5,373,1,0,Surburban,1,Web,Discount,0,8.439156868
62181,8,308.88,1,0,Surburban,0,Multichannel,Discount,0,7.086324552
62183,11,124.46,0,1,Surburban,0,Web,Discount,0,10.32272397
62184,1,29.99,0,1,Surburban,0,Phone,Discount,0,9.325702156
62191,11,62.56,0,1,Urban,0,Phone,Discount,0,12.64431011
62194,2,1280.14,1,1,Rural,1,Phone,Discount,1,25.42583126
62195,9,29.99,1,0,Surburban,1,Phone,Discount,0,11.14305181
62197,7,38.25,0,1,Urban,1,Phone,Discount,0,6.706251947
62198,3,585.93,1,0,Urban,1,Phone,Discount,0,14.47857091
62199,1,495.72,1,0,Urban,0,Phone,Discount,0,11.2099539
62200,6,625.48,1,1,Surburban,1,Web,Discount,1,25.61848114
62203,1,142,1,0,Surburban,1,Phone,Discount,1,25.50481743
62204,1,394.94,0,1,Urban,1,Multichannel,Discount,0,12.18218046
62207,3,75.25,0,1,Urban,0,Web,Discount,0,5.36653232
62209,3,257.96,1,0,Surburban,0,Web,Discount,0,15.98922882
62212,10,517.62,0,1,Urban,1,Phone,Discount,0,13.43594958
62213,11,29.99,0,1,Urban,0,Phone,Discount,0,9.810863212
62217,6,123.16,1,0,Surburban,0,Web,Discount,1,18.68104677
62218,8,36.88,0,1,Rural,1,Phone,Discount,1,23.89417753
62219,7,390.47,1,0,Surburban,0,Web,Discount,0,9.14725887
62223,10,135.4,0,1,Urban,0,Web,Discount,1,23.68682285
62225,3,358.35,1,0,Surburban,1,Multichannel,Discount,0,12.07450494
62230,1,119.94,0,1,Surburban,1,Phone,Discount,0,13.66934873
62231,2,499.62,0,1,Rural,1,Phone,Discount,1,21.70830677
62236,2,574.39,0,1,Rural,1,Multichannel,Discount,0,6.315887477
62247,10,301.35,0,1,Urban,0,Web,Discount,1,28.93309948
62248,9,427.55,1,0,Rural,0,Multichannel,Discount,0,12.04282334
62251,4,187.41,0,1,Surburban,1,Web,Discount,1,21.26683587
62252,9,71.22,0,1,Surburban,1,Web,Discount,0,11.16139433
62254,2,74.92,1,0,Urban,0,Web,Discount,0,4.424021715
62257,4,314.43,0,1,Urban,0,Phone,Discount,0,11.97579673
62260,12,29.99,0,1,Urban,1,Phone,Discount,0,13.2779439
62261,3,364.49,0,1,Urban,0,Web,Discount,0,9.04972688
62265,5,71.72,0,1,Surburban,0,Web,Discount,0,12.31042043
62268,9,127.13,1,0,Surburban,1,Phone,Discount,0,8.185210509
62292,2,419.33,1,0,Rural,0,Web,Discount,0,13.46155941
62295,10,286.34,1,0,Urban,1,Phone,Discount,0,1.477206675
62296,4,145.12,0,1,Urban,0,Phone,Discount,0,7.485019418
62297,3,152.03,1,0,Rural,0,Web,Discount,1,22.09501061
62300,6,44.43,1,0,Surburban,1,Phone,Discount,0,8.829853025
62302,10,167.93,1,0,Rural,0,Web,Discount,0,5.515980389
62306,9,44.85,0,1,Rural,0,Phone,Discount,0,11.53347185
62307,11,58.99,1,0,Surburban,1,Web,Discount,0,6.495794773
62308,1,48.12,0,1,Urban,1,Phone,Discount,0,12.85826074
62309,1,641.43,1,1,Urban,1,Multichannel,Discount,1,23.16555496
62313,9,29.99,0,1,Rural,1,Web,Discount,0,2.370029622
62317,8,29.99,1,0,Urban,1,Phone,Discount,0,12.37796095
62325,10,47.33,1,0,Surburban,1,Phone,Discount,0,13.62324542
62330,9,29.99,0,1,Urban,0,Web,Discount,0,14.9692685
62332,2,72.47,0,1,Surburban,1,Phone,Discount,0,2.853167862
62333,9,86.3,0,1,Rural,1,Web,Discount,0,14.45614997
62337,2,268.28,1,1,Rural,1,Web,Discount,0,8.043740932
62343,7,372.92,1,0,Urban,1,Phone,Discount,0,10.00895537
62346,2,51.83,1,0,Urban,0,Web,Discount,0,7.389322025
62347,8,447.89,1,1,Urban,0,Phone,Discount,0,10.21490196
62352,5,29.99,1,0,Surburban,1,Web,Discount,0,15.15920636
62353,9,135.74,1,0,Urban,0,Web,Discount,0,12.29180416
62361,2,492.87,1,1,Urban,1,Phone,Discount,0,7.663880934
62363,7,339.35,0,1,Surburban,1,Phone,Discount,0,7.09982708
62365,10,170.98,1,0,Surburban,0,Web,Discount,0,15.20322013
62366,4,73.1,0,1,Surburban,0,Phone,Discount,0,6.956988507
62369,5,115.65,1,0,Urban,1,Phone,Discount,0,12.5968266
62370,4,222.93,1,0,Urban,1,Web,Discount,0,10.19930099
62375,9,519.43,0,1,Rural,1,Web,Discount,0,14.54877338
62376,1,29.99,0,1,Urban,0,Phone,Discount,1,22.02454299
62379,1,50.69,1,0,Urban,0,Phone,Discount,0,16.16582984
62381,4,29.99,0,1,Rural,0,Web,Discount,0,14.91086309
62382,12,392.86,0,1,Urban,0,Multichannel,Discount,0,7.668112327
62384,6,53.27,1,0,Urban,1,Web,Discount,0,4.953363476
62386,4,398.18,1,0,Surburban,0,Phone,Discount,0,12.58428416
62387,3,269.6,1,0,Urban,1,Phone,Discount,0,12.69888617
62389,10,155.25,0,1,Urban,0,Web,Discount,0,12.73142428
62392,10,29.99,0,1,Urban,0,Phone,Discount,0,14.86508723
62399,4,222.43,1,1,Surburban,0,Web,Discount,0,7.849989466
62400,8,205.66,0,1,Rural,0,Phone,Discount,0,17.49575792
62404,10,83.02,1,0,Surburban,1,Web,Discount,0,15.49230156
62406,2,842.06,0,1,Surburban,1,Web,Discount,0,4.631417586
62411,6,1319.23,1,1,Urban,1,Web,Discount,0,17.56492467
62414,7,161.15,0,1,Urban,0,Phone,Discount,1,28.34936665
62416,3,29.99,1,0,Surburban,1,Web,Discount,0,9.026992784
62417,4,548.86,1,0,Urban,1,Phone,Discount,0,12.0352323
62419,3,66.52,0,1,Urban,0,Web,Discount,1,23.34191819
62424,5,229.72,1,0,Surburban,0,Multichannel,Discount,0,13.73897282
62425,9,133.59,0,1,Surburban,0,Phone,Discount,0,10.93400845
62432,11,202.33,0,1,Surburban,0,Web,Discount,0,7.987885324
62435,7,73.05,1,0,Rural,1,Phone,Discount,0,3.052524868
62441,11,29.99,0,1,Rural,0,Web,Discount,1,21.49772565
62442,7,29.99,1,0,Surburban,0,Phone,Discount,0,3.453929636
62445,4,99.14,1,0,Urban,1,Web,Discount,0,8.911249467
62450,5,646.58,1,1,Rural,1,Phone,Discount,0,17.73963367
62453,9,377.64,1,0,Urban,0,Phone,Discount,0,8.296668706
62454,3,29.99,1,0,Rural,1,Phone,Discount,0,10.50848638
62455,12,104.96,1,0,Urban,0,Web,Discount,0,9.569549843
62456,2,689.92,1,0,Surburban,1,Multichannel,Discount,0,14.88969509
62457,9,138.1,0,1,Urban,1,Web,Discount,0,6.840512955
62459,2,284.13,1,0,Urban,0,Phone,Discount,0,5.891806067
62460,1,738.66,1,1,Surburban,1,Multichannel,Discount,0,4.273882177
62461,4,174.2,1,0,Urban,1,Phone,Discount,1,23.24073516
62462,7,120.93,1,0,Surburban,0,Phone,Discount,1,23.10312446
62466,6,80.98,1,0,Surburban,1,Web,Discount,0,10.42287752
62469,1,238.36,1,1,Urban,1,Phone,Discount,0,10.13191826
62472,10,29.99,0,1,Urban,1,Web,Discount,0,14.16797684
62473,10,106.23,1,0,Rural,0,Phone,Discount,0,7.801596425
62476,3,1311.49,1,1,Rural,1,Phone,Discount,0,4.201646427
62477,6,115.86,0,1,Surburban,1,Phone,Discount,1,25.19030844
62478,4,261.13,1,0,Rural,0,Phone,Discount,0,11.50808035
62488,1,618.13,1,1,Urban,1,Web,Discount,0,13.90582904
62495,2,141.81,1,0,Urban,1,Web,Discount,0,4.227898318
62497,2,2081.2,0,1,Surburban,1,Multichannel,Discount,0,7.982097642
62499,3,565.68,1,0,Urban,1,Web,Discount,0,18.16377928
62500,9,234.3,1,0,Urban,0,Web,Discount,0,7.991693822
62501,11,131.17,0,1,Urban,1,Web,Discount,0,4.046871542
62504,2,289.96,1,1,Urban,0,Multichannel,Discount,1,26.49378578
62507,2,29.99,0,1,Surburban,0,Web,Discount,0,12.6139722
62510,9,177.31,1,0,Surburban,1,Web,Discount,0,9.428624965
62512,1,233.81,0,1,Surburban,0,Web,Discount,0,4.068820252
62513,6,190.88,0,1,Surburban,0,Phone,Discount,0,4.643895995
62517,9,155.06,0,1,Surburban,1,Phone,Discount,0,9.972596758
62519,10,481.26,1,0,Urban,0,Web,Discount,0,6.225785345
62521,10,484.73,1,0,Surburban,0,Phone,Discount,0,8.390349014
62524,11,191.45,0,1,Surburban,0,Web,Discount,0,11.95216934
62526,1,105.85,0,1,Surburban,1,Phone,Discount,1,29.41813796
62531,2,54.73,0,1,Rural,1,Web,Discount,0,13.00367973
62537,1,223.8,0,1,Urban,0,Phone,Discount,1,26.67652686
62538,1,216.63,0,1,Urban,1,Phone,Discount,0,11.89180838
62542,8,79.8,0,1,Urban,0,Phone,Discount,0,8.026127923
62545,1,127.03,1,0,Surburban,0,Web,Discount,0,5.283630484
62546,1,218.07,1,1,Rural,1,Phone,Discount,0,5.385907839
62553,1,98.32,1,0,Surburban,0,Web,Discount,1,24.42655863
62555,8,520.09,1,1,Surburban,1,Web,Discount,0,10.01132513
62556,7,165.26,1,0,Surburban,0,Web,Discount,0,7.19537516
62558,1,29.99,1,0,Surburban,0,Phone,Discount,0,9.489863783
62561,12,32.85,0,1,Surburban,0,Web,Discount,0,12.7374428
62562,5,206.35,0,1,Urban,0,Web,Discount,0,10.41403932
62565,2,29.99,1,0,Surburban,0,Phone,Discount,1,28.00705595
62566,5,234.88,1,0,Urban,0,Multichannel,Discount,0,9.011636518
62567,10,129.49,1,0,Surburban,1,Phone,Discount,0,18.44745584
62572,3,57.01,0,1,Urban,1,Web,Discount,0,3.844064793
62577,5,59.77,0,1,Urban,0,Web,Discount,0,10.21533435
62581,5,108.62,0,1,Surburban,0,Phone,Discount,0,14.29030051
62584,10,44.55,0,1,Surburban,0,Phone,Discount,0,15.00345684
62585,2,240.88,0,1,Urban,0,Phone,Discount,0,14.61087059
62587,1,243.25,1,0,Urban,0,Phone,Discount,0,4.526704249
62588,2,241.79,1,0,Surburban,1,Web,Discount,0,8.267442608
62594,1,653.78,0,1,Urban,1,Multichannel,Discount,0,1.923807258
62595,5,102.39,0,1,Urban,0,Web,Discount,0,8.578498364
62596,12,60.64,1,0,Urban,1,Web,Discount,0,9.236817376
62597,12,31.27,0,1,Surburban,1,Web,Discount,0,6.886840796
62598,9,259.93,0,1,Surburban,0,Web,Discount,0,6.859306035
62600,9,51.75,0,1,Rural,0,Web,Discount,1,24.6767923
62601,3,573.05,0,1,Surburban,1,Multichannel,Discount,0,13.91777915
62603,3,53.65,1,0,Urban,1,Phone,Discount,0,5.087231862
62605,10,73.09,0,1,Surburban,1,Phone,Discount,0,4.394147343
62608,7,75.9,1,0,Urban,1,Web,Discount,0,18.27791704
62611,4,29.99,0,1,Urban,0,Web,Discount,0,14.67708918
62614,3,212.53,1,0,Surburban,0,Phone,Discount,0,9.464540767
62616,6,115.34,1,0,Urban,1,Phone,Discount,0,10.23686105
62617,5,98.82,1,0,Surburban,0,Phone,Discount,0,1.717402442
62618,11,76.96,1,0,Urban,0,Phone,Discount,0,13.3832744
62619,9,44.81,1,0,Urban,1,Phone,Discount,0,10.02164017
62620,2,347.99,1,1,Urban,1,Web,Discount,0,9.013078262
62626,11,262.61,1,1,Surburban,0,Web,Discount,0,9.386569047
62635,10,29.99,0,1,Surburban,1,Web,Discount,0,9.281232601
62640,11,172.85,1,0,Urban,0,Web,Discount,1,25.29458789
62642,2,189.54,0,1,Surburban,0,Web,Discount,0,11.36582363
62643,9,143.66,1,0,Urban,1,Web,Discount,0,4.112857649
62646,2,29.99,1,0,Rural,0,Web,Discount,1,24.4120361
62647,3,29.99,1,0,Rural,1,Phone,Discount,0,2.064632216
62652,10,203.36,1,1,Urban,0,Phone,Discount,0,6.756864636
62653,4,220.34,1,0,Urban,1,Phone,Discount,0,7.574363252
62657,5,140.75,1,0,Urban,1,Phone,Discount,0,12.36170731
62658,10,283.61,1,1,Surburban,1,Phone,Discount,0,6.242566625
62660,9,154.58,0,1,Surburban,0,Web,Discount,0,5.200118025
62662,6,41.67,1,0,Urban,1,Web,Discount,1,27.86533371
62667,1,96.03,0,1,Rural,1,Phone,Discount,0,3.461260249
62669,10,211.72,0,1,Urban,0,Phone,Discount,1,24.01561524
62672,2,143.02,0,1,Surburban,0,Phone,Discount,1,24.44188224
62674,9,435.37,1,1,Surburban,1,Web,Discount,0,13.93133348
62677,6,260.43,1,0,Urban,1,Multichannel,Discount,1,29.84279212
62679,2,278.49,1,1,Urban,1,Phone,Discount,0,15.65738081
62685,7,240.97,1,0,Surburban,1,Phone,Discount,0,11.36213221
62687,2,203.5,1,1,Urban,1,Web,Discount,1,20.24780595
62690,1,137.98,1,0,Rural,0,Phone,Discount,0,11.98538282
62693,3,38.57,0,1,Rural,0,Web,Discount,0,8.034765342
62696,5,262.49,1,0,Rural,0,Web,Discount,0,2.508711819
62697,1,58.38,0,1,Surburban,0,Phone,Discount,0,11.48972296
62698,9,132.61,1,0,Urban,1,Phone,Discount,0,15.70594208
62701,1,84.97,1,0,Surburban,1,Web,Discount,0,14.16370302
62702,7,46.78,1,0,Urban,1,Phone,Discount,0,8.945404663
62704,3,540.71,1,1,Surburban,1,Phone,Discount,1,27.09331669
62706,3,85.23,1,0,Surburban,1,Web,Discount,0,9.501851416
62711,8,41.89,0,1,Urban,0,Web,Discount,0,13.16230741
62714,2,72.35,0,1,Urban,0,Web,Discount,0,9.123008641
62718,11,228.24,0,1,Rural,0,Multichannel,Discount,0,15.36133432
62723,6,676.3,1,1,Urban,1,Web,Discount,0,8.634820487
62724,10,29.99,1,0,Rural,1,Phone,Discount,0,4.927684478
62729,9,299.47,1,0,Urban,0,Multichannel,Discount,1,25.47857385
62731,6,269.76,0,1,Surburban,0,Web,Discount,0,4.258653876
62741,5,29.99,1,0,Surburban,1,Web,Discount,1,19.32392589
62743,10,54.48,1,0,Rural,0,Phone,Discount,1,23.58380542
62748,7,101.5,0,1,Surburban,1,Web,Discount,0,12.55587236
62751,10,29.99,0,1,Urban,0,Phone,Discount,0,12.73554411
62759,2,369.06,1,0,Rural,0,Phone,Discount,0,12.5653145
62760,1,303.13,1,0,Surburban,0,Web,Discount,0,11.83127242
62761,4,442.7,1,0,Surburban,1,Web,Discount,0,2.011315368
62762,7,127.03,1,0,Surburban,1,Web,Discount,0,17.4973716
62767,2,407.37,0,1,Urban,0,Phone,Discount,0,5.380997083
62777,4,56.03,1,0,Surburban,1,Web,Discount,0,12.25454351
62780,2,29.99,0,1,Surburban,0,Web,Discount,0,11.04679463
62793,1,29.99,1,0,Surburban,0,Web,Discount,0,15.75818598
62796,1,54.29,1,0,Rural,1,Web,Discount,0,13.99532496
62797,1,619.85,1,1,Surburban,1,Web,Discount,1,25.26318641
62798,5,29.99,0,1,Surburban,1,Web,Discount,0,13.18278962
62802,8,613.07,0,1,Surburban,1,Web,Discount,1,21.64982214
62804,10,57.87,1,0,Surburban,1,Phone,Discount,0,9.348176101
62805,4,48.3,1,0,Surburban,0,Phone,Discount,0,3.492583115
62807,4,423.13,1,0,Surburban,0,Phone,Discount,1,24.21988405
62808,1,578.24,1,0,Urban,1,Multichannel,Discount,0,9.618961817
62809,4,631.27,1,1,Urban,1,Phone,Discount,0,9.934230006
62810,1,952.5,1,1,Rural,1,Phone,Discount,1,17.1366278
62811,10,85.75,0,1,Urban,0,Phone,Discount,0,13.43732176
62814,9,343.69,0,1,Rural,0,Phone,Discount,0,9.211470118
62815,4,79.8,0,1,Rural,0,Web,Discount,1,27.95153569
62819,2,404.04,1,0,Urban,0,Phone,Discount,0,11.38237596
62827,5,258.43,1,1,Rural,0,Multichannel,Discount,0,9.686642508
62829,6,898.09,1,1,Surburban,1,Multichannel,Discount,0,12.4422007
62830,6,295.8,1,0,Surburban,0,Phone,Discount,0,9.047810742
62832,8,322.72,0,1,Rural,0,Web,Discount,0,4.248592274
62835,1,875.31,1,1,Urban,1,Multichannel,Discount,1,25.69292823
62839,6,29.99,0,1,Urban,1,Phone,Discount,0,1.796095386
62845,11,362.12,1,0,Urban,1,Web,Discount,0,7.940557415
62847,4,162.06,1,0,Urban,0,Phone,Discount,0,9.587956652
62848,4,345.16,0,1,Rural,0,Web,Discount,0,9.398112995
62851,2,29.99,1,0,Surburban,1,Phone,Discount,0,12.1804455
62852,2,235.81,0,1,Surburban,0,Phone,Discount,0,4.149937593
62853,11,44.64,0,1,Surburban,0,Phone,Discount,0,7.797587122
62859,7,243.47,1,0,Urban,1,Web,Discount,0,6.777106179
62861,3,93.97,0,1,Urban,1,Phone,Discount,0,7.54277725
62869,1,1465.8,1,1,Surburban,1,Web,Discount,1,22.05797527
62874,10,151.83,0,1,Surburban,0,Phone,Discount,0,9.579481412
62879,2,326.65,1,0,Urban,0,Phone,Discount,0,8.98586229
62881,10,73.73,0,1,Surburban,0,Web,Discount,0,4.520452343
62882,3,29.99,0,1,Surburban,0,Phone,Discount,0,11.03015035
62886,2,454.83,0,1,Urban,0,Multichannel,Discount,0,13.75575659
62891,10,42.14,1,0,Surburban,0,Web,Discount,0,16.07285319
62893,3,279.98,1,1,Surburban,1,Phone,Discount,0,9.265006709
62895,9,250.87,1,0,Urban,1,Web,Discount,0,14.85472938
62897,2,283.03,0,1,Urban,0,Phone,Discount,0,7.23289813
62898,11,89.65,1,0,Surburban,1,Web,Discount,0,10.04006267
62899,1,666.57,1,1,Urban,1,Multichannel,Discount,1,27.26490787
62902,3,366.6,1,0,Surburban,0,Phone,Discount,0,9.741163766
62907,9,155.85,1,0,Rural,0,Phone,Discount,0,8.77922414
62916,8,29.99,1,0,Surburban,1,Web,Discount,0,8.767559682
62917,4,408.53,1,1,Rural,0,Multichannel,Discount,0,12.28220559
62927,2,232.69,1,1,Urban,0,Web,Discount,0,3.992952577
62928,4,223.28,1,0,Urban,1,Phone,Discount,0,13.7911696
62930,6,497.14,1,0,Surburban,0,Phone,Discount,0,8.492095449
62933,9,39.13,1,0,Rural,1,Web,Discount,0,14.30736975
62934,9,139.31,1,0,Urban,0,Phone,Discount,0,15.67346509
62940,3,39.37,1,0,Surburban,0,Web,Discount,0,6.269994924
62941,2,399.12,0,1,Surburban,1,Multichannel,Discount,0,11.91548288
62945,1,257.03,0,1,Surburban,1,Phone,Discount,0,11.65909333
62948,1,364.02,1,1,Surburban,0,Multichannel,Discount,0,3.09276723
62957,1,1570.2,1,1,Urban,1,Multichannel,Discount,0,3.700672507
62960,2,29.99,1,0,Surburban,0,Phone,Discount,0,11.52190251
62961,8,736.46,1,1,Surburban,1,Multichannel,Discount,0,7.413582209
62965,8,29.99,0,1,Surburban,0,Phone,Discount,0,12.75576295
62969,8,29.99,1,0,Surburban,1,Phone,Discount,0,10.5556976
62970,8,111.77,0,1,Rural,0,Phone,Discount,0,12.40611707
62971,4,1586.58,1,1,Urban,1,Phone,Discount,0,9.333277695
62972,4,74.67,0,1,Surburban,1,Phone,Discount,0,8.284773486
62974,5,33.36,1,0,Urban,0,Web,Discount,1,22.76684455
62975,2,411.08,1,0,Surburban,1,Multichannel,Discount,0,11.78721497
62978,10,506.48,0,1,Surburban,1,Phone,Discount,0,14.44833713
